name_original,address,barangay,district,major_division,sub_division,category,source_reference,latitude,longitude,open_hours,close_hours,frequency_mon_fri,frequency_saturday,frequency_sunday,bus_route,data_source
AGAPE MULTISPECIALTY REHABILITATION CENTER CORP.,"UNIT 2 G/F,  NEOPOLITAN BUSINESS PARK, BLOCK 8, LOT 1, BELFAST AVE., GREATER LAGRO, QUEZON CITY, NCR, 1100",Greater Lagro,5.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.7294111541748,121.05632575,8:00AM,7:00PM,,,,,Administrative data
Aguardiente,"1st floor Barangay Sta Monica Daycare Center Building, Pugong Ginto St., Aguardiente, Brgy. Sta Monica",Sta. Monica,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7155688,121.0462667,,,,,,,Administrative data
Aguinaldo Elementary School,,San Roque,3.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6172413,121.0632726,,,,,,,Administrative data
Aim High Learning School,"B11L39, Sugartown Subdivision, Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6911139,121.1000764,,,,,,,Administrative data
Aim High Learning School,"B11L39, Sugartown Subdivision, Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6911139,121.1000764,,,,,,,Administrative data
ALL WAYS THERAPY CENTER CORP.,"UNIT I29-I30, THE STRIP AT CIRCULO VERDE, CALLE INDUSTRIA, BAGUMBAYAN, QUEZON CITY, NCR, 1110",Bagumbayan,3.0,Long-term care and rehabilitation services,,Physical/occupational therapy school,BLPD,14.6005671541367,121.0880539,8:00AM,5:00PM,,,,,Administrative data
ALLIED INTERNATIONAL MEDICAL INC.,"LOT 3-4 BLK 2, VIPRA STREET, SANGANDAAN, QUEZON CITY, NCR, 1116",Sangandaan,6.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.6775182041647,121.0188042,9:00AM,6:00PM,,,,,Administrative data
"Alternative Learning Resource School-Philippines (ALRES-Phils.), Inc.","No. 26-B Agno St., Doña Josefa, QC",Doña Josefa,4.0,Schools,Private,Special Education Program,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6209791,121.0072901,,,,,,,Administrative data
ALTIORA ABILITY  THERAPY AND EDUCATION CENTER INC.,"UNIT B, BLOCK 9, LOT 1, CAMARO STREET CORNER PEARL DRIVE, CAMARO VILLA, FAIRVIEW, QUEZON CITY, NCR, 1118",Fairview,5.0,Long-term care and rehabilitation services,,Physical/occupational therapy school,BLPD,14.7088372462877,121.071443671164,8:00PM,5:00PM,,,,,Administrative data
"AMA Basic Education - Quezon City, Inc.","Maximina St., Villa Arca Subd. Project 8, Quezon City",Balong-bato,6.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6651826,121.003769,,,,,,,Administrative data
"AMA Basic Education - Quezon City, Inc.","Maximina St., Villa Arca Subd. Project 8, Quezon City",Balong-bato,6.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6651826,121.003769,,,,,,,Administrative data
"AMA Basic Education - Quezon City, Inc.","Maximina St., Villa Arca Subd. Project 8, Quezon City",Balong-bato,6.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6651826,121.003769,,,,,,,Administrative data
"AMA Basic Education - Quezon City, Inc.","Maximina St., Villa Arca Subd. Project 8, Quezon City",Balong-bato,6.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6651826,121.003769,,,,,,,Administrative data
AMA Computer University - Fairview,"Blk 61, Lot 28-31, Bristol St. Cor. Regalado Ave., Brgy. North Fairview, Q.C.",North Fairview,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7200717,121.0647366,,,,,,,Administrative data
Amorsolo,"Barangay Hall Compd., Pook Amorsolo Brgy. UP Campus",U. P. Campus,4.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6474942,121.0656658,,,,,,,Administrative data
Amorsolo II,"Barangay Hall Compd., Pook Amorsolo Brgy. UP Campus",U. P. Campus,4.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6459479,121.065374,,,,,,,Administrative data
ANGEL CARE CUSTODIAL SERVICE,"102 INT 3, SAN MIGUEL VILL, PASONG TAMO, QUEZON CITY, NCR, 1107",Pasong Tamo,6.0,Long-term care and rehabilitation services,,Psychiatric rehabilitation center,BLPD,14.6760447716073,121.046181438572,10:00AM,5:00PM,,,,,Administrative data
"Anima Christi Academy, Inc.","#54 Kagawad Road, Talanay, Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.683621,121.099086,,,,,,,Administrative data
"Anima Christi Academy, Inc.","#54 Kagawad Road, Talanay, Batasan Hills, QC",Batasan Hills,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.683621,121.099086,,,,,,,Administrative data
APEC Schools,"Regalado H-way Cor. Bronx St., Brgy. North Fairview, QC",North Fairview,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7165128,121.0612049,,,,,,,Administrative data
"APEC Schools - V. Luna Avenue, Brgy. Pinyahan","No. 31 V. Luna Ave. Cor. Mabilis St., Brgy. Pinyahan, QC",Pinyahan,4.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6373019,121.0500199,,,,,,,Administrative data
Apo Ville,"Multi-Purpose Hall Delta Vill. Ext., Tandang Sora",Tandang Sora,6.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.686686,121.0381909,,,,,,,Administrative data
Apolonio Samson,"Kaingin Rd., Bgy. Hall Apolonio Samson",Apolonio Samson,6.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6553282,121.0116936,,,,,,,Administrative data
Apolonio Samson Annex,Bgy. Apolonio Samson,Apolonio Samson,6.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6553282,121.0116936,,,,,,,Administrative data
Apolonio Samson ES,,Apolonio Samson,6.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.654723,121.008911,,,,,,,Administrative data
Apolonio Samson National High School,,Apolonio Samson,6.0,Schools,Public,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6549057,121.0114102,,,,,,,Administrative data
"Apple Tree Integrated School, Inc.","199 D. Tuazon St., Sta. Mesa Heigths, Quezon City",Maharlika,1.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6340314,120.9973566,,,,,,,Administrative data
"Apple Tree Integrated School, Inc.","199 D. Tuazon St., Sta. Mesa Heigths, Quezon City",Maharlika,1.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6340314,120.9973566,,,,,,,Administrative data
"Apple Tree Integrated School, Inc.","37 Don Manuel St., Corner Dr. Alejos, Brgy Salvacion, Quezon City",Salvacion,1.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6280126,120.9949751,,,,,,,Administrative data
"Apple Tree Integrated School, Inc.","37 Don Manuel St., Corner Dr. Alejos, Brgy Salvacion, Quezon City",Salvacion,1.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6280126,120.9949751,,,,,,,Administrative data
Area 3 Sitio Talanay,"Lot 16 Block 26 Ground Floor, Precious Complex, Area 3 Sitio Talanay, Brgy. Batasan Hills",Batasan Hills,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.683621,121.099086,,,,,,,Administrative data
Area 5,"Lot 1 Block 18, Baesang Pass St., Area 5, Sitio Veterans, Brgy. Bagong Silangan",Bagong Silangan,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7043112,121.109457,,,,,,,Administrative data
Area I Luzon,"Mafran Area I, Brgy. Matandang Balara",Matandang Balara,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6717796,121.0743781,,,,,,,Administrative data
Area VA,"Area 5 Luzon near INC Church, Brgy. Matandang Balara",Matandang Balara,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6714426,121.0700149,,,,,,,Administrative data
Area VB,"2nd floor, Old Balara, Area 5 Luzon, Brgy. Matandang Balara",Matandang Balara,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6727334,121.0764152,,,,,,,Administrative data
Asamba,Asamba Compound Sitio Compound,Baesa,6.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.665528,121.0164817,,,,,,,Administrative data
Asian Institute of Science and Technology - Fairview,"Fairview Ave., Greater Lagro, QC",Greater Lagro,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7179274,121.0548378,,,,,,,Administrative data
ASN PHYSICAL THERAPY AND WELLNESS CENTER  (OPC),"4, STO DOMINGO BLDG. , SANTO DOMINGO AVE., STO. DOMINGO, QUEZON CITY, NCR, 1114",Sto. Domingo,1.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.6270681,121.0110123,8:00AM,8:00PM,,,,,Administrative data
ASPIRE IN MOTION PLAY THERAPY CENTER OPC,"UNIT 2 2ND FLOOR 172 , D. TUAZON ST , STA. MESA HEIGHTS , MAHARLIKA, QUEZON CITY, NCR, 1114",Maharlika,1.0,Long-term care and rehabilitation services,,Rehabilitation clinic,BLPD,14.6318047278705,120.998853559525,9:00AM,5:00PM,,,,,Administrative data
Asprer,"Area 6, Bgy. Bagong Silangan, Brgy. Bagong Silangan",Bagong Silangan,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7043112,121.109457,,,,,,,Administrative data
Ateneo de Manila University,"Katipunan Ave., Brgy. Loyola Hgts., Quezon City",Loyola Heights,3.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6374887,121.0745575,,,,,,,Administrative data
Ateneo de Manila University,"Katipunan Ave., Brgy. Loyola Hgts., Quezon City",Loyola Heights,3.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6374887,121.0745575,,,,,,,Administrative data
Ateneo de Manila University,"Katipunan Ave., Brgy. Loyola Hgts., Quezon City",Loyola Heights,3.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6374887,121.0745575,,,,,,,Administrative data
Ateneo de Manila University,"Katipunan Ave., Brgy. Loyola Hgts., Quezon City",Loyola Heights,3.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6374887,121.0745575,,,,,,,Administrative data
"Atherton School, Inc.","B64, Atherton St., North Fairview Subd., Fairview, QC",North Fairview,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.708807,121.0629935,,,,,,,Administrative data
"Atherton School, Inc.","B64, Atherton St., North Fairview Subd., Fairview, QC",North Fairview,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.708807,121.0629935,,,,,,,Administrative data
"Atherton School, Inc.","B64, Atherton St., North Fairview Subd., Fairview, QC",North Fairview,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.708807,121.0629935,,,,,,,Administrative data
"Atherton School, Inc.","B64, Atherton St., North Fairview Subd., Fairview, QC",North Fairview,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.708807,121.0629935,,,,,,,Administrative data
ATOA ARTS AND PLAY CENTER,"0717, GD PLAZA, QUIRINO HIGHWAY, SAN BARTOLOME, QUEZON CITY, NCR, 1116",San Bartolome,5.0,Childcare,Public,Child learning center,BLPD,14.7049001206846,121.037625740608,10:00AM,9:00PM,,,,,Administrative data
Aurora A. Quezon ES,,Doña Aurora,4.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.61607,121.0083827,,,,,,,Administrative data
Avon,"13-A Avon St., North Fairview Subd., Brgy. North Fairview",North Fairview,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7085248,121.0650054,,,,,,,Administrative data
Azucena,"Azucena St., Brgy. Payatas",Payatas,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6975114,121.0965389,,,,,,,Administrative data
BACKINLINE POSTURE CLINICS CORPORATION,"AX3 234 UPPER GROUNDFLOOR, SM CITY FAIRVIEW, QUIRINO HIWAY CORNER REGALADO AVENUE, GREATER LAGRO, QUEZON CITY, NCR, 1100",Greater Lagro,5.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.7344956526735,121.056214492745,10:00AM,9:00PM,,,,,Administrative data
BADGES THERAPY CENTER,"24-A, K-8TH, WEST KAMIAS, QUEZON CITY, NCR, 1102",West Kamias,3.0,Long-term care and rehabilitation services,,Physical therapy clinic,BLPD,14.6297773041453,121.0477283,8:00AM,5:00PM,,,,,Administrative data
Bagbag Elementary School,,Bagbag,5.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6909427,121.0313225,,,,,,,Administrative data
Bago Bantay Elementary School,,Ramon Magsaysay,1.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.660247,121.022955,,,,,,,Administrative data
Bagong Pag-asa,Road 9 cor. Road 11,Bagong Pag-Asa,1.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6623978,121.0330565,,,,,,,Administrative data
Bagong Pag-Asa Elementary School,,Bagong Pag-Asa,1.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6631564,121.0341324,,,,,,,Administrative data
Bagong Silangan,"Lot 1, Block 18, Bonifacio St., corner Geronimo St. (beside Brgy. Hall), Brgy. Bagong Silangan",Bagong Silangan,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6987841,121.1089077,,,,,,,Administrative data
Bagong Silangan Elementary School,,Bagong Silangan,2.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6966872,121.1100396,,,,,,,Administrative data
Bagong Silangan HS,,Bagong Silangan,2.0,Schools,Public,High school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6962659,121.1094572,,,,,,,Administrative data
Bagumbayan,"75 San Roque St., Brgy. Bagumbayan",Bagumbayan,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6095625,121.0816346,,,,,,,Administrative data
Bagumbayan Elementary School,,Bagumbayan,3.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6079518,121.0826464,,,,,,,Administrative data
Bagumbuhay,"Plaza Malvar, Malvar St., Brgy. Bagumbuhay",Bagumbuhay,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6255458,121.0643433,,,,,,,Administrative data
Bahay Bulilit,4 Misamis Ext. RSCC Compound,Sto. Cristo,1.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6600273,121.0282229,,,,,,,Administrative data
Bahay Bulilit,"Bgy.Hall Compound, Villa Beatriz, Brgy. Matandang Balara",Matandang Balara,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6715561,121.0745689,,,,,,,Administrative data
Bahay Pangarap,"48 Bulacan St., near brgy. hall, Brgy. Payatas",Payatas,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7162214,121.1014905,,,,,,,Administrative data
Bakas,"052A Bakas Compound, Brgy. Bagong Silangan",Bagong Silangan,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.69341,121.1091566,,,,,,,Administrative data
Balagtas,25 Balagtas St. cor. M. Aquino St. Brgy. Sta. Lucia,Sta. Lucia,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7063085,121.0496824,,,,,,,Administrative data
Balara Elementary School,,Matandang Balara,3.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6726028,121.0766836,,,,,,,Administrative data
Balara High School,,Matandang Balara,3.0,Schools,Public,High school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6516875,121.0785625,,,,,,,Administrative data
BALBINA R. MARCELO LEARNING CENTER INC.,"29, ROAD 7, BAGONG PAG-ASA, QUEZON CITY, NCR, 1105",Bagong Pag-Asa,1.0,Childcare,Public,Child learning center,BLPD,14.6613932,121.0336178,8:00AM,4:00PM,,,,,Administrative data
"Balbina R. Marcelo Lrng. Ctr., Inc.","# 29 Road 7, Pag-asa, Q.C.",Bagong Pag-Asa,1.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6613932,121.0336178,,,,,,,Administrative data
Balingasa Elementary School,,Balingasa,1.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.652218,121.001282,,,,,,,Administrative data
Balingasa High School,,Balingasa,1.0,Schools,Public,High school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6478575,121.0043008,,,,,,,Administrative data
Balumbato Elementary School,,Balong-Bato,6.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6627943,121.0039423,,,,,,,Administrative data
Banaba,"Banaba St., Brgy. Payatas",Payatas,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7183298,121.1108895,,,,,,,Administrative data
Barangay Complex,"Don Faustino St., (inside Barangay Hall compound) Brgy. Holy Spirit",Holy Spirit,2.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6823067,121.0772425,,,,,,,Administrative data
Batasan Hills National HS,,Batasan Hills,2.0,Schools,Public,High school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6891559,121.0949519,,,,,,,Administrative data
Batino Elementary School,,Amihan,3.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6325912,121.0702438,,,,,,,Administrative data
Bayanihan,"321 Pedro Martinez St. Project 4, Brgy. Bayanihan",Bayanihan,3.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.6147687,121.0692099,,,,,,,Administrative data
Bayanihan Elementary School,,Paltok,1.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.645029,121.021752,,,,,,,Administrative data
"BEBU CHILD CARE SOLUTIONS, INC.","3, MT. MORRISON STREET, FILINVEST 1, BATASAN HILLS, QUEZON CITY, NCR, 1126",Batasan Hills,2.0,Childcare,Public,Child learning center,BLPD,14.6801958,121.092212,7:30AM,5:30PM,,,,,Administrative data
Benedictine International School of Q.C.,"288 Manotok Drive, Capitol Hills, Old Balara, Quezon City",Matandang Balara,3.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6667008,121.0827735,,,,,,,Administrative data
Benedictine International School of Q.C.,"288 Manotok Drive, Capitol Hills, Old Balara, Quezon City",Matandang Balara,3.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6667008,121.0827735,,,,,,,Administrative data
Benedictine International School of Q.C.,"288 Manotok Drive, Capitol Hills, Old Balara, Quezon City",Matandang Balara,3.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6667008,121.0827735,,,,,,,Administrative data
Benedictine International School of Q.C.,"288 Manotok Drive, Capitol Hills, Old Balara, Quezon City",Matandang Balara,3.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6667008,121.0827735,,,,,,,Administrative data
Benigno S. Aquino Jr. Elementary School,,Commonwealth,2.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6974474,121.0883273,,,,,,,Administrative data
Bestlink College of the Philippines,"762 Topaz corner Sapphire Street, Millionares Village, San Agustin",San Agustin,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7265562,121.0357761,,,,,,,Administrative data
Bethel Christian School of Holy Spirit,"3 Tulip St., Vet. Vill., Brgy. Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6854847,121.0711117,,,,,,,Administrative data
Bethel Christian School of Holy Spirit,"3 Tulip St., Vet. Vill., Brgy. Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6854847,121.0711117,,,,,,,Administrative data
Bethel Christian School of Holy Spirit,"3 Tulip St., Vet. Vill., Brgy. Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6854847,121.0711117,,,,,,,Administrative data
Bethel Christian School of Holy Spirit,"3 Tulip St., Vet. Vill., Brgy. Holy Spirit, QC",Holy Spirit,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6854847,121.0711117,,,,,,,Administrative data
Betty Go Belmonte ES,,Doña Imelda,4.0,Schools,Public,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Public schools",14.6152431,121.018546,,,,,,,Administrative data
"Beulah Land Christian College, Inc. (Frmrly IEMELIF Learning Ctr., Inc.)","Marytown Circle Greenfields I, Kaligayahan, Nova., Quezon City",Kaligayahan,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7326737,121.0417217,,,,,,,Administrative data
"Beulah Land Christian College, Inc. (Frmrly IEMELIF Learning Ctr., Inc.)","Marytown Circle Greenfields I, Kaligayahan, Nova., Quezon City",Kaligayahan,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7326737,121.0417217,,,,,,,Administrative data
"Beulah Land Christian College, Inc. (Frmrly IEMELIF Learning Ctr., Inc.)","Marytown Circle Greenfields I, Kaligayahan, Nova., Quezon City",Kaligayahan,5.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7326737,121.0417217,,,,,,,Administrative data
"Beulah Land Christian College, Inc. (Frmrly IEMELIF Learning Ctr., Inc.)","Marytown Circle Greenfields I, Kaligayahan, Nova., Quezon City",Kaligayahan,5.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7326737,121.0417217,,,,,,,Administrative data
Bistekville 2,"1st Flr Bistekville II Multi-Purpose Hall Building, Brgy. Kaligayahan",Kaligayahan,5.0,Childcare,Public,Child development center and supervised neighborhood play,"Data_QC Caring Cities Tracker, QC Administrative Data - Child",14.7324741,121.0432038,,,,,,,Administrative data
Blessed Exodus Christian Aca.,"B2L8-9 Amlacville Subd., Payatas B. Q.C.",Payatas,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7191856,121.1068096,,,,,,,Administrative data
Blessed Exodus Christian Aca.,"B2L8-9 Amlacville Subd., Payatas B. Q.C.",Payatas,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7191856,121.1068096,,,,,,,Administrative data
Blessed Exodus Christian Aca.,"B2L8-9 Amlacville Subd., Payatas B. Q.C.",Payatas,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7191856,121.1068096,,,,,,,Administrative data
"Blessed Kiddie Educational Center of Quezon City, Inc","#17 Airforce Road, Veterans Vill., Brgy. Holy Spirit,, Quezon City",Holy Spirit,2.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6817074,121.0732801,,,,,,,Administrative data
"Blessed Kiddie Educational Center of Quezon City, Inc","#17 Airforce Road, Veterans Vill., Brgy. Holy Spirit,, Quezon City",Holy Spirit,2.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6817074,121.0732801,,,,,,,Administrative data
"Blessed Kiddie Educational Center of Quezon City, Inc","#17 Airforce Road, Veterans Vill., Brgy. Holy Spirit,, Quezon City",Holy Spirit,2.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6817074,121.0732801,,,,,,,Administrative data
Blessed Sacrament Parochial School,"J.P. Ramoy St., Talipapa, Nova., QC",Talipapa,6.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6861252,121.0232131,,,,,,,Administrative data
Blessed Sacrament Parochial School,"J.P. Ramoy St., Talipapa, Nova., QC",Talipapa,6.0,Schools,Private,Junior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6861252,121.0232131,,,,,,,Administrative data
Blessed Sacrament Parochial School,"J.P. Ramoy St., Talipapa, Nova., QC",Talipapa,6.0,Schools,Private,Senior high school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6861252,121.0232131,,,,,,,Administrative data
Blessed Sacrament Parochial School,"J.P. Ramoy St., Talipapa, Nova., QC",Talipapa,6.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.6861252,121.0232131,,,,,,,Administrative data
BLH PLAY CENTER,"41, MT. MICKINLEY ST., FILINVEST 1 SUBD., BATASAN HILLS, QUEZON CITY, NCR, 1126",Batasan Hills,2.0,Childcare,Public,Child learning center,BLPD,14.6804887603741,121.089043152562,9:00AM,11:00AM,,,,,Administrative data
Bloomridge Integrated School,"#248 General Luis St., Brgy. Nova.,Nova., QC",Novaliches Proper,5.0,Schools,Private,Elementary school,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7217158,121.0384032,,,,,,,Administrative data
Bloomridge Integrated School,"#248 General Luis St., Brgy. Nova.,Nova., QC",Novaliches Proper,5.0,Schools,Private,Preschool,"Data_QC Caring Cities Tracker, QC Administrative Data - Private schools",14.7217158,121.0384032,,,,,,,Administrative data
