,barangay,name_original,address,district,major_division,sub_division,category,data_source,address_clean,latitude,longitude,open_hours,close_hours
250,Gulod,Don Crispulo,"Bering St. cor Don Crispulo Street, Area V, Brgy. Gulod",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Bering Street corner Don Crispulo Street, Area V, Barangay Gulod, Quezon City, Philippines",14.71150515,121.045224,#N/A,#N/A
251,Gulod,Florentina,"Interior Florentina St. Castro Compound, Brgy. Gulod",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Interior Florentina Street Castro Compound, Barangay Gulod, Quezon City, Philippines",14.71014024,121.0433474,#N/A,#N/A
252,Gulod,Golden HOA I,"Ground flr. Golden HOA Livelihood Center Building, Golden HOA Area, Brgy Gulod",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Ground Floor Golden HOA Livelihood Center Building, Golden HOA Area, Barangay Gulod, Quezon City, Philippines",14.7134709,121.0402729,#N/A,#N/A
253,San Bartolome,Nomar 2,"Santan St., Nomar Subd., Brgy. San Bartolome",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Santan Street, Nomar Subdivision, Barangay San Bartolome, Quezon City, Philippines",14.70100219,121.0410321,#N/A,#N/A
254,San Bartolome,Angela,"2nd flr. Vargas Hall, Marcos St., Doña Faustina",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","2nd Floor Vargas Hall, Marcos Street, Doña Faustina, Quezon City, Philippines",14.70875034,121.0244441,#N/A,#N/A
255,San Bartolome,Sampaguita,"Sampaguita Compound, Atlas Road, Brgy. San Bartolome",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Sampaguita Compound, Atlas Road, Barangay San Bartolome, Quezon City, Philippines",14.7119233,121.0288687,#N/A,#N/A
256,Bagbag,Goodwill Homes 2,"Mark St. cor. Ruth St., Goodwill Homes 2 Subd., Brgy. Bagbag",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Mark Street corner Ruth Street, Goodwill Homes 2 Subdivision, Barangay Bagbag, Quezon City, Philippines",14.6966932,121.0365573,#N/A,#N/A
257,Bagbag,Maligaya,"Mark St. cor. Ruth St., Goodwill Homes 2 Subd., Brgy. Bagbag",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Mark Street corner Ruth Street, Goodwill Homes 2 Subdivision, Barangay Bagbag, Quezon City, Philippines",14.6966932,121.0365573,#N/A,#N/A
258,Bagbag,Remarville,"Asteroid St. cor. Pisces St., Remarville Subd., Brgy. Bagbag",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Asteroid Street corner Pisces Street, Remarville Subdivision, Barangay Bagbag, Quezon City, Philippines",14.695432,121.0389272,#N/A,#N/A
259,Bagbag,Ibayo,"Ibayo 2 68 Pascual Road, Brgy. Bagbag",5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Ibayo 2 68 Pascual Road, Barangay Bagbag, Quezon City, Philippines",14.69672359,121.0394513,#N/A,#N/A
260,Bagbag,San Pedro IX,Santan St. San Pedro IX Subd. Brgy. Bagbag,5,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Santan Street San Pedro IX Subdivision Barangay Bagbag, Quezon City, Philippines",14.70774017,121.0423132,#N/A,#N/A
261,Sauyo,Old Cabuyao,15 Old Cabuyao,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","15 Old Cabuyao, Quezon City, Philippines",14.6884313,121.0745333,#N/A,#N/A
262,Sauyo,135-99 (Alma Nova),135-99 Sauyo Rd.,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","135-99 Sauyo Road, Quezon City, Philippines",14.69432905,121.0434245,#N/A,#N/A
263,Sauyo,Sitio Cabuyao I,"Area 5a, Sauyo Road",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Area 5a, Sauyo Road, Quezon City, Philippines",14.69432905,121.0434245,#N/A,#N/A
264,Sauyo,Sitio Cabuyao II,"Area 6, Sauyo Road",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Area 6, Sauyo Road, Quezon City, Philippines",14.69432905,121.0434245,#N/A,#N/A
265,Sauyo,Baluyot,5 Baluyot I,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","5 Baluyot I, Quezon City, Philippines",14.7002214,121.0500803,#N/A,#N/A
266,Sauyo,MASARNA,"201 Mabuhay Compd., Sauyo Rd.",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","201 Mabuhay Compd., Sauyo Road, Quezon City, Philippines",14.69432905,121.0434245,#N/A,#N/A
267,Sauyo,Lower Gulod,"135 Lower Gulod, Brgy. Sauyo",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","135 Lower Gulod, Barangay Sauyo, Quezon City, Philippines",14.6911472,121.0449379,#N/A,#N/A
268,Talipapa,Talipapa,Siklot St. Pleasantville Subd.,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Siklot Street Pleasantville Subdivision, Quezon City, Philippines",14.68735409,121.0271243,#N/A,#N/A
269,Talipapa,Gloria V,"Candido St. cor. Sampaguita, Gloria V Subd.",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Candido Street corner Sampaguita, Gloria V Subdivision, Quezon City, Philippines",14.68421275,121.0303113,#N/A,#N/A
270,Talipapa,La Trinidad,La Trinidad Village Whole Court,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","La Trinidad Village Whole Court, Quezon City, Philippines",14.68518,121.01959,#N/A,#N/A
271,Talipapa,CANO,Blk 5 Lot 1 Sto. Niño Village,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Blk 5 Lot 1 Sto. Niño Village, Quezon City, Philippines",14.7035905,121.0972529,#N/A,#N/A
272,Talipapa,Campo 2,"Campo 2, Tandang Sora",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Campo 2, Tandang Sora, Quezon City, Philippines",14.6802544,121.0406533,#N/A,#N/A
273,Talipapa,Del Nacia,Dal Nacia 3 Subd.,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Dal Nacia 3 Subdivision, Quezon City, Philippines",14.6884313,121.0745333,#N/A,#N/A
274,Baesa,Asamba,Asamba Compound Sitio Compound,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Asamba Compound Sitio Compound, Quezon City, Philippines",14.67587252,121.0206153,#N/A,#N/A
275,Baesa,Sitio Pajo,GK Sitio Pajo,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","GK Sitio Pajo, Quezon City, Philippines",14.6884313,121.0745333,#N/A,#N/A
276,Baesa,Howmart,Alley 2 Howmart St.,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Alley 2 Howmart Street, Quezon City, Philippines",14.662229,121.042211,#N/A,#N/A
277,Baesa,F. Carlos,F. Carlos St. (near Basketball Court),6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","F. Carlos Street (near Basketball Court), Quezon City, Philippines",14.66197998,121.0104632,#N/A,#N/A
278,Baesa,Mendez,Mendez Road,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Mendez Road, Quezon City, Philippines",14.66876763,121.0131722,#N/A,#N/A
279,Sangandaan,Redemption 1,Parklane Ext. Gertrudes St. Livelihood Building,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Parklane Extension Gertrudes Street Livelihood Building, Quezon City, Philippines",14.68081347,121.0990321,#N/A,#N/A
280,Sangandaan,Redemption 2,Parklane Ext. Gertrudes St. Livelihood Building,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Parklane Extension Gertrudes Street Livelihood Building, Quezon City, Philippines",14.68081347,121.0990321,#N/A,#N/A
281,Sangandaan,Sitio San Roque,Sitio San Roque Compound,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Sitio San Roque Compound, Quezon City, Philippines",14.69750795,121.0835352,#N/A,#N/A
282,Sangandaan,Insurance,72 Insurance St.,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","72 Insurance Street, Quezon City, Philippines",14.67274312,121.0185262,#N/A,#N/A
283,Balon Bato,Balon Bato,11 E Maximina Drive beside Brgy. Hall,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","11 E Maximina Drive beside Barangay Hall, Quezon City, Philippines",14.71053822,121.0362644,#N/A,#N/A
284,Unang Sigaw,Unang Sigaw,3 North Diversion Rd. Balintawak,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","3 North Diversion Road Balintawak, Quezon City, Philippines",14.63859648,121.074724,#N/A,#N/A
285,Apolonio Samson,Apolonio Samson,"Kaingin Rd., Bgy. Hall Apolonio Samson",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Kaingin Road, Barangay Hall Apolonio Samson, Quezon City, Philippines",14.65531,121.011601,#N/A,#N/A
286,Apolonio Samson,Apolonio Samson Annex,Bgy. Apolonio Samson,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Barangay Apolonio Samson, Quezon City, Philippines",14.65531,121.011601,#N/A,#N/A
287,Apolonio Samson,Oliveros,26 M Oliveros Drive (Dulo),6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","26 M Oliveros Drive (Dulo), Quezon City, Philippines",14.65942729,121.0065384,#N/A,#N/A
288,Pasong Tamo,Veterans Area I,"Area I, Freedom Park St. Veterans Village",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Area I, Freedom Park Street Veterans Village, Quezon City, Philippines",14.65466,121.0238001,#N/A,#N/A
289,Pasong Tamo,Veterans Area II,Corner Diego Silang St. Veterans Village,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Corner Diego Silang Street Veterans Village, Quezon City, Philippines",14.65466,121.0238001,#N/A,#N/A
290,Pasong Tamo,Veterans Area III,7th Street Veterans Village Area 3,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","7th Street Veterans Village Area 3, Quezon City, Philippines",14.68362031,121.0654379,#N/A,#N/A
291,Pasong Tamo,Pingkian II,Pingkian II,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Pingkian II, Quezon City, Philippines",14.6884313,121.0745333,#N/A,#N/A
292,Pasong Tamo,Pingkian 3 Zone 2,"Lily St. Pingkian 3, Zone 2",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Lily Street Pingkian 3, Zone 2, Quezon City, Philippines",14.68863765,121.059987,#N/A,#N/A
293,Pasong Tamo,Pingkian 3 Zone 3,Santan St.,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Santan Street, Quezon City, Philippines",14.68987685,121.0573185,#N/A,#N/A
294,Pasong Tamo,Centerville,Philand back of basketball court,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Philand back of basketball court, Quezon City, Philippines",14.6884313,121.0745333,#N/A,#N/A
295,Tandang Sora,Carmel V,"37 Taurus St., Carmel V",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","37 Taurus Street, Carmel V, Quezon City, Philippines",14.74127461,121.0402111,#N/A,#N/A
296,Tandang Sora,Tandang Sora Shrine,228 Banlat Road,6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","228 Banlat Road, Quezon City, Philippines",14.68283037,121.0401229,#N/A,#N/A
297,Tandang Sora,Apo Ville,"Multi-Purpose Hall Delta Vill. Ext., Tandang Sora",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Multi-Purpose Hall Delta Village Extension, Tandang Sora, Quezon City, Philippines",14.6802544,121.0406533,#N/A,#N/A
298,Culiat,Purok I,"251 Purok I, Luzon Avenue",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","251 Purok I, Luzon Avenue, Quezon City, Philippines",14.67683431,121.0692458,#N/A,#N/A
299,Culiat,Metro Heights,"Adelfa Metro Heights, Visayas Ave.",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","Adelfa Metro Heights, Visayas Avenue, Quezon City, Philippines",14.67404341,121.0436203,#N/A,#N/A
300,Culiat,Cenacle Drive,"5A Cenacle Drive, Sitio Mabilog",6,Childcare,Public,Child development centers,"Data_QC Caring Cities Tracker, QC Administrative Data - Child","5A Cenacle Drive, Sitio Mabilog, Quezon City, Philippines",14.66607499,121.0471357,#N/A,#N/A
301,pasong tamo,r and a learning center,"8, 22, shining hope phase 1 hoa roque 1b, napocor village, pasong tamo, quezon city, ncr, 1107",6,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","8, 22, shining hope phase 1 hoa roque 1b, napocor village, pasong tamo, quezon city, ncr, 1107, Philippines",14.682093,121.05884,8:00AM,12:00PM
302,tandang sora,st. mark integrated school inc.,"#3, gloria ii subd., tandang sora, quezon city, ncr, 1116",6,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","#3, gloria ii Subdivision, tandang sora, quezon city, ncr, 1116, Philippines",14.67661389,121.042736,8:00AM,5:00PM
303,e. rodriguez sr.,numberninjas co.,"5th flr.u-504, hemady square, 86, dona hemady street, corner e. rodriguez sr.avenue, kristong hari, quezon city, ncr, 1112",4,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","5th Flooru-504, hemady square, 86, dona hemady street, corner e. rodriguez sr.avenue, kristong hari, quezon city, ncr, 1112, Philippines",14.62399008,121.031502,10:00AM,6:00PM
304,san roque,a.c.e learning-bridge behavioral training and development services,"no. 70, 20th avenue, san roque, quezon city, ncr, 1109",3,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","70, 20th avenue, san roque, quezon city, ncr, 1109, Philippines",14.61777641,121.0645808,8:00AM,3:00PM
305,san agustin,the b.u.g.s. learning and development center,"blk 23 , lot 8, paolo st., greenfields iii, san agustin, quezon city, ncr, 1117",5,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","blk 23 , lot 8, paolo Street, greenfields iii, san agustin, quezon city, ncr, 1117, Philippines",14.69204032,121.0534305,8:00AM,5:00PM
306,e. rodriguez sr.,progressive minds learning and tutorial center inc.,"# 2, alabama st. cor e. rodriguez sr. ave, kristong hari, quezon city, ncr, 1112",4,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","# 2, alabama Street corner e. rodriguez sr. ave, kristong hari, quezon city, ncr, 1112, Philippines",14.6247214,121.0320639,8:00AM,5:00PM
307,pasong tamo,salt and light child care and development inc.,"3rd flr, pinnacle bldg, no. 8 congressional avenue ext. , pasong tamo, quezon city, ncr, 1107",6,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","3rd flr, pinnacle bldg, 8 congressional avenue Extension , pasong tamo, quezon city, ncr, 1107, Philippines",14.668852,121.0346434,9:00AM,6:00PM
308,fairview,discoveryplayschool day care center,"unit f, doc pau bldg.,, blk 27, lot 26, 73 pontiac st. , fairview, quezon city, ncr, 1118",5,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","unit f, doc pau Building, blk 27, lot 26, 73 pontiac Street , fairview, quezon city, ncr, 1118, Philippines",14.704475,121.0688301,7:30AM,7:00PM
309,paligsahan,pio preschool and tutorial center inc.,"ground floor unit 105  , no. 23 panay avenue, paligsahan, quezon city, ncr, 1103",4,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","ground floor unit 105 , 23 panay avenue, paligsahan, quezon city, ncr, 1103, Philippines",14.63168601,121.01954,8:00AM,4:00PM
310,north fairview,little favored learning center,"block 51, lot 22 b, bristol st, north fairview, quezon city, ncr, 1121",5,Childcare,Private,Child learning center,"QC Future Ready dashboard, Childcare","block 51, lot 22 b, bristol st, north fairview, quezon city, ncr, 1121, Philippines",14.72012071,121.0630995,8:30AM,5:00PM
